0,1,output
784.8382599533899,-24.095097128453453,1
789.1780075696607,35.79497204691074,1
762.4069768707712,-6.871962572527785,1
816.3659497500357,33.21849641840291,1
754.3371511645687,36.50921693102964,1
753.8245894241172,16.289551815238475,1
774.1657554615191,-17.11745009913939,1
714.2132786096491,33.420746003742735,1
734.504114805974,69.71252787664355,1
736.4510387859459,27.897475811384652,1
806.3386036249676,73.4589435331144,1
762.947241930969,47.43802571020194,1
743.017273630539,103.43740984720284,1
723.1216603006952,121.289387730591,1
737.8106398853868,111.15423917478141,1
735.8328435405156,185.33632994679374,1
751.4095821124168,107.87436006896668,1
774.2978455923574,112.79129926037426,1
753.5712941818819,100.40909390258648,1
705.0209474359519,174.85774680795754,1
764.4593084664814,183.81425346761665,1
736.1526887972216,179.3284375461815,1
692.4617715028779,176.42008372413966,1
720.0724726685207,239.3469320481954,1
741.1537617231767,164.3223908390759,1
737.4011630776394,215.2024194332781,1
704.0847687051128,254.6059242836154,1
751.9170717979778,273.65274211309963,1
692.2866282686105,245.85313169506415,1
723.759091652708,293.7659959614132,1
695.6865383322078,268.25350711752634,1
672.9954286725155,247.21273474734184,1
726.56871276856,333.0123494280548,1
695.9244729005865,331.606451731388,1
704.7107227242446,291.2698406139044,1
700.3660694183493,365.8337103147254,1
683.9983581477125,375.645882546446,1
601.9168059281433,362.320963628447,1
678.4443931951078,337.59292521829,1
673.798167331156,295.7758718433455,1
659.5568471004951,374.8952503839857,1
705.4755550965136,357.3504547603992,1
631.7665168681261,366.498915717669,1
678.2576489668156,400.0022372588271,1
629.569534288601,414.059458976598,1
642.9347585141546,436.174827103402,1
613.4151265403295,405.6706287926173,1
617.0628335087772,379.90971085744167,1
631.9550088856845,439.8898209032107,1
617.3669991992317,433.1905878327241,1
568.7924656351889,435.7046267630543,1
594.9108834224652,432.27592007903576,1
594.1921743593149,476.4092161767036,1
649.3554182899346,477.3904234175156,1
594.1371059423143,477.7058143259668,1
522.390872350187,486.849352992079,1
575.2080108871138,569.1658679769239,1
560.982087395912,511.85591421740963,1
558.9691407953819,475.20590536823363,1
587.4595863725798,540.1956757235542,1
569.978178321617,497.64102100640173,1
581.3123710955113,490.0644439553109,1
549.7256886530874,604.9422105417276,1
495.20655489632327,529.2582880222424,1
520.6272256955801,538.0706323136433,1
463.74634356483546,562.06738313072,1
470.94038253561814,580.9606892584011,1
467.68587757535107,619.8991367394092,1
464.1471704854684,570.292163322988,1
504.3447083200419,549.4846647276128,1
478.97688707068426,631.9841238820916,1
416.06319343543066,604.5697614652643,1
464.14072198313704,628.6470050715876,1
411.21546511967273,571.639889504173,1
455.88644880248535,626.1231356969536,1
439.5729482481903,633.4648468586565,1
403.4144176540504,635.793689017572,1
424.29266738951077,613.0461768158591,1
463.0887127217579,654.237419661067,1
362.9223310671178,665.158948660627,1
360.89925386221694,674.408123548027,1
416.30949439542724,631.4008554043705,1
401.7998451859384,673.5221615623632,1
388.843678038468,723.050793215239,1
348.04129580128614,648.4332591043662,1
319.8777128435003,651.3586725989995,1
335.35083721476707,690.743718295335,1
337.00729685192636,709.8886367920917,1
320.0826700770835,733.1302235678164,1
302.68372825491946,775.4667169705042,1
320.2704852275774,672.3700498555081,1
